tech,scope,firms,measure,mean,ci_low,ci_high,base_mean
control_tower,tier,12,retail_on_time_rate,3.297723677673965e-05,-1.1846547923682711e-05,7.780102147716202e-05,0.9134991801295925
control_tower,tier,12,quality_mean,4.786181080066454e-05,2.451513520308382e-05,7.120848639824526e-05,0.9782243951970597
control_tower,tier,12,co2_kg,880215.8305690289,-773224.159401146,2533655.8205392035,2975435457.861808
control_tower,tier,12,costs_tech,12288000.0,12288000.0,12288000.0,0.0
control_tower,tier,12,costs_holding,13323360.383999983,11268442.250758097,15378278.51724187,1212962200.4356668
control_tower,tier,12,costs_shipping,497762.3500000636,-2459465.3418458137,3454990.0418459405,4516546662.023
control_tower,tier,12,costs_stockout,-13840238.098666666,-17315633.733834732,-10364842.4634986,316103452.5773334
control_tower,tier,12,scrap_value,7659069.815333351,5825897.7130025,9492241.9176642,2534818648.414666
control_tower,tier,12,costs_handling,1807.3610000000024,1412.6999589802244,2202.0220410197803,2161722.944
control_tower,tier,12,bullwhip_DC,-1.82618690151369,-1.8807475955985054,-1.7716262074288747,8.097005523326827
control_tower,tier,12,bullwhip_MFG,-6.0603532854222255,-6.338666656501939,-5.782039914342512,23.944031385413812
control_tower,tier,12,bullwhip_CM,-30.11775327389553,-31.921254449250906,-28.314252098540155,106.60575902029146
ml_forecast,all,14,network_profit,-20133638.692666117,-44488780.599942304,4221503.21461007,42097347577.692
ml_forecast,all,14,network_profit_with_inventory,-7326362.238159942,-25796020.5330384,11143296.056718513,41399307504.953445
ml_forecast,all,14,satisfaction_index,0.0002515483368546752,0.00010092008584498393,0.0004021765878643665,0.9614914698367085
ml_forecast,all,14,fill_rate,0.0004305425796276019,0.00013167404750516107,0.0007294111117500427,0.9835936735168377
ml_forecast,all,14,retail_on_time_rate,2.7734757603004036e-05,-3.17758850353496e-05,8.724540024135767e-05,0.9134991801295925
ml_forecast,all,14,quality_mean,0.000139783098799721,0.00010237339381681166,0.00017719280378263033,0.9782243951970597
ml_forecast,all,14,co2_kg,1335963.2621228218,-1900620.414552719,4572546.938798362,2975435457.861808
ml_forecast,all,14,costs_tech,18944000.019999996,18944000.019999996,18944000.019999996,0.0
ml_forecast,all,14,costs_holding,12625116.367999975,9268303.87017633,15981928.865823619,1212962200.4356668
ml_forecast,all,14,costs_shipping,-21885075.95099996,-28753538.044846058,-15016613.857153863,4516546662.023
ml_forecast,all,14,costs_stockout,-8294491.7623333335,-14054824.038012067,-2534159.4866546,316103452.5773334
ml_forecast,all,14,scrap_value,9498068.943666633,6633788.718727181,12362349.168606086,2534818648.414666
ml_forecast,all,14,costs_handling,-446.32033333334454,-1181.2728130231112,288.6321463564221,2161722.944
ml_forecast,all,14,bullwhip_DC,-2.3202023602783073,-2.413647470473955,-2.2267572500826596,8.097005523326827
ml_forecast,all,14,bullwhip_MFG,-9.945995201743303,-10.460309974366385,-9.43168042912022,23.944031385413812
ml_forecast,all,14,bullwhip_CM,-57.521433759102905,-60.721532433763315,-54.321335084442495,106.60575902029146
ml_forecast,tier,8,network_profit,-19875127.89499944,-32016737.832739074,-7733517.957259808,42097347577.692
ml_forecast,tier,8,network_profit_with_inventory,-15264467.058550771,-23245227.239615716,-7283706.877485828,41399307504.953445
ml_forecast,tier,8,satisfaction_index,-8.632810690057576e-05,-0.00014953469317091481,-2.31215206302367e-05,0.9614914698367085
ml_forecast,tier,8,fill_rate,-0.0001970502850896468,-0.000323279373253206,-7.082119692608757e-05,0.9835936735168377
ml_forecast,tier,8,retail_on_time_rate,1.6573642592968933e-05,-5.216112502455425e-05,8.530841021049212e-05,0.9134991801295925
ml_forecast,tier,8,quality_mean,3.6124714331731145e-05,9.426176135566568e-06,6.282325252789572e-05,0.9782243951970597
ml_forecast,tier,8,co2_kg,-715923.8330344994,-1964204.683455496,532357.0173864973,2975435457.861808
ml_forecast,tier,8,costs_tech,8192000.0,8192000.0,8192000.0,0.0
ml_forecast,tier,8,costs_holding,-4431369.832333342,-6352238.396101336,-2510501.2685653483,1212962200.4356668
ml_forecast,tier,8,costs_shipping,-5834369.860666657,-8763339.921283808,-2905399.8000495057,4516546662.023
ml_forecast,tier,8,costs_stockout,3797712.877999998,1365025.592643043,6230400.163356953,316103452.5773334
ml_forecast,tier,8,scrap_value,-1419496.6326667308,-2537636.430840141,-301356.83449332044,2534818648.414666
ml_forecast,tier,8,costs_handling,-1933.2380000000198,-2236.999485031184,-1629.4765149688553,2161722.944
ml_forecast,tier,8,bullwhip_DC,-1.0628868242380507,-1.1095336104987117,-1.0162400379773897,8.097005523326827
