tech,scope,firms,measure,mean,ci_low,ci_high,base_mean
control_tower,tier,12,fill_rate,0.0009253110162261343,0.0006907307581653897,0.001159891274286879,0.9835936735168377
control_tower,tier,12,retail_on_time_rate,5.108317329824974e-05,4.29492356336032e-06,9.787142303313916e-05,0.9134991801295925
control_tower,tier,12,quality_mean,6.478341294427295e-05,3.124119437276801e-05,9.83256315157779e-05,0.9782243951970597
control_tower,tier,12,co2_kg,1317221.7430499555,-687237.4971170493,3321680.98321696,2975435457.861808
control_tower,tier,12,costs_tech,12288000.0,12288000.0,12288000.0,0.0
control_tower,tier,12,costs_holding,20018501.764999986,17451807.43685595,22585196.093144022,1212962200.4356668
control_tower,tier,12,costs_shipping,802449.1239999454,-2878780.4131500022,4483678.661149893,4516546662.023
control_tower,tier,12,costs_stockout,-17827217.144666664,-22346767.501333084,-13307666.788000245,316103452.5773334
control_tower,tier,12,scrap_value,11618050.433666643,9341103.874795143,13894996.992538143,2534818648.414666
control_tower,tier,12,costs_handling,2381.756333333285,1852.1198110700993,2911.392855596471,2161722.944
control_tower,tier,12,bullwhip_DC,-2.284269724638692,-2.3536298272744727,-2.214909622002911,8.097005523326827
control_tower,tier,12,bullwhip_MFG,-7.777697557104373,-8.124278349237859,-7.431116764970888,23.944031385413812
control_tower,tier,12,bullwhip_CM,-38.92916569011827,-41.268396469693464,-36.58993491054307,106.60575902029146
ml_forecast,all,14,network_profit,-53210222.66866531,-84325922.43466043,-22094522.902670186,42097347577.692
ml_forecast,all,14,network_profit_with_inventory,-35240386.709988914,-57418482.21907786,-13062291.200899966,41399307504.953445
ml_forecast,all,14,satisfaction_index,4.134321610596015e-05,-0.00013880037524508063,0.0002214868074570009,0.9614914698367085
ml_forecast,all,14,fill_rate,-6.51789316347869e-06,-0.0003733430562181116,0.00036030726989115416,0.9835936735168377
ml_forecast,all,14,retail_on_time_rate,5.042193068326058e-05,-7.341581830165959e-06,0.00010818544319668712,0.9134991801295925
ml_forecast,all,14,quality_mean,0.00014737791741351592,0.00010529341162470658,0.00018946242320232526,0.9782243951970597
ml_forecast,all,14,co2_kg,-192805.68387559254,-4397294.771541284,4011683.4037900995,2975435457.861808
ml_forecast,all,14,costs_tech,18944000.019999996,18944000.019999996,18944000.019999996,0.0
ml_forecast,all,14,costs_holding,11312876.833333334,6968461.639496067,15657292.027170602,1212962200.4356668
ml_forecast,all,14,costs_shipping,-27232838.358333364,-35193527.095024034,-19272149.62164269,4516546662.023
ml_forecast,all,14,costs_stockout,125932.67166667183,-6943944.173214574,7195809.516547917,316103452.5773334
ml_forecast,all,14,scrap_value,9091099.91133329,5440627.6998011675,12741572.122865414,2534818648.414666
ml_forecast,all,14,costs_handling,-4521.706333333347,-5469.701165373825,-3573.71150129287,2161722.944
ml_forecast,all,14,bullwhip_DC,-2.6613201195822223,-2.7842965528202965,-2.538343686344148,8.097005523326827
ml_forecast,all,14,bullwhip_MFG,-11.101727645647133,-11.753775898931671,-10.449679392362594,23.944031385413812
ml_forecast,all,14,bullwhip_CM,-63.85952012174549,-68.15267150961083,-59.56636873388015,106.60575902029146
ml_forecast,tier,8,network_profit,-49042173.36333313,-75512175.9528919,-22572170.77377436,42097347577.692
ml_forecast,tier,8,network_profit_with_inventory,-34831458.64911855,-54739870.625591494,-14923046.672645606,41399307504.953445
ml_forecast,tier,8,satisfaction_index,-0.0001886510356220228,-0.00035404984993004686,-2.3252221313998757e-05,0.9614914698367085
ml_forecast,tier,8,fill_rate,-0.00044265240996497573,-0.0007699974649063035,-0.00011530735502364794,0.9835936735168377
ml_forecast,tier,8,retail_on_time_rate,5.7610194317758714e-05,-4.4140677073584665e-06,0.0001196344563428759,0.9134991801295925
ml_forecast,tier,8,quality_mean,7.6960555325567e-05,4.371046896380669e-05,0.00011021064168732731,0.9782243951970597
ml_forecast,tier,8,co2_kg,-1149840.1633712926,-4193187.8586594276,1893507.5319168426,2975435457.861808
ml_forecast,tier,8,costs_tech,8192000.0,8192000.0,8192000.0,0.0
ml_forecast,tier,8,costs_holding,-2446666.6110000135,-6647547.616195651,1754214.3941956237,1212962200.4356668
ml_forecast,tier,8,costs_shipping,-15595839.358000057,-21687371.240184247,-9504307.475815868,4516546662.023
ml_forecast,tier,8,costs_stockout,8531056.132999996,2222537.94336778,14839574.322632212,316103452.5773334
ml_forecast,tier,8,scrap_value,159891.0086666584,-2536801.6268297494,2856583.644163066,2534818648.414666
ml_forecast,tier,8,costs_handling,-5528.822333333346,-6402.749345137495,-4654.895321529198,2161722.944
