condition,factor,low,high,measure,effect,ci_low,ci_high,mean_at_low,mean_at_high,git_commit,git_dirty,run_date
calm,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_dyad,0.004166666666666667,-0.006328985028293282,0.014662318361626615,0.7375,0.7416666666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_triad,-0.004166666666666667,-0.010087012677414114,0.0017536793440807797,0.25625,0.2520833333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_chain,0.008333333333333333,-0.0017981958572884597,0.018464862523955128,2.720833333333333,2.7291666666666665,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_network,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,budget_share,"(0.01, 0.04)","(0.05, 0.2)",failed_acceptance,0.04375,-0.14869214577305506,0.23619214577305508,72.25,72.29375,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,budget_share,"(0.01, 0.04)","(0.05, 0.2)",failed_budget,-0.0125,-0.023799732428044583,-0.0012002675719554184,0.0125,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",d_network_profit,32718627.750333644,20344136.28528991,45093119.215377375,316668384.5613337,349387012.31166726,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",d_network_profit_with_inventory,19112112.28821481,10598784.183912527,27625440.392517094,283686984.5315419,302799096.8197566,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",d_satisfaction_index,7.303143011499642e-05,4.365654133630543e-05,0.00010240631889368741,0.0003253921652877245,0.00039842359540272096,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",d_fill_rate,5.954384999636483e-05,7.326808781555031e-06,0.00011176089121117463,0.0006293805364751969,0.0006889243864715617,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",costs_tech,10784671.264020832,10020350.751265593,11548991.776776072,39702013.33045833,50486684.59447916,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adoptions,35.525,32.76712850615018,38.28287149384982,69.90833333333333,105.43333333333334,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",coalitions,2.870833333333333,2.616760507477984,3.1249061591886824,2.283333333333333,5.154166666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",mean_adopt_week,1.5877434756654194,0.3777786326535324,2.7977083186773064,42.27644279654657,43.86418627221198,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_ml_forecast,3.183333333333333,2.6527647152132223,3.713901951453444,17.2125,20.395833333333332,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_control_tower,19.49375,17.358681374731425,21.628818625268572,25.858333333333334,45.35208333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_rfid,0.5875,0.2912755598257677,0.8837244401742324,21.9,22.4875,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_aps,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_routing,1.9854166666666666,1.7157309107539758,2.2551024225793572,4.9375,6.922916666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_blockchain,10.275,8.456040356107888,12.093959643892113,0.0,10.275,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",adopt_risk_intel,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_dyad,0.9958333333333333,0.8328970028696774,1.1587696637969893,0.24166666666666667,1.2375,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_triad,0.10833333333333334,0.02939362453529093,0.18727304213137574,0.2,0.30833333333333335,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_chain,1.7666666666666666,1.558315903782255,1.9750174295510783,1.8416666666666666,3.6083333333333334,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",formed_network,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",failed_acceptance,-1.98125,-4.337120674468729,0.3746206744687297,73.2625,71.28125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,horizon_weeks,"(13, 52)","(52, 156)",failed_budget,0.0125,0.0012002675719554184,0.023799732428044583,0.0,0.0125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,d_network_profit,-2876357.4406250794,-7370718.475875363,1618003.5946252034,334465877.156813,331589519.7161881,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,d_network_profit_with_inventory,-1004284.195343558,-4117245.5812148284,2108677.190527713,293745182.77332103,292740898.5779775,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,d_satisfaction_index,-1.3649135412806962e-05,-2.8422100965602486e-05,1.1238301399885623e-06,0.0003687324480516262,0.00035508331263881925,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,d_fill_rate,-2.7363140556804777e-05,-5.5886960563486486e-05,1.160679449876935e-06,0.0006728340317517817,0.000645470891194977,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,costs_tech,-2542807.0867708335,-3019203.25733921,-2066410.9162024574,46365752.50585417,43822945.419083335,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adoptions,-10.891666666666667,-12.944364390052007,-8.838968943281328,93.11666666666666,82.225,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,coalitions,-1.1916666666666667,-1.4005574635375702,-0.982775869795763,4.314583333333333,3.122916666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,mean_adopt_week,3.975039202118714,2.763060350534836,5.187018053702592,41.082794933319924,45.05783413543863,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_ml_forecast,0.07916666666666666,-0.14690551577745425,0.3052388491107876,18.764583333333334,18.84375,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_control_tower,-11.152083333333334,-13.196281440375769,-9.107885226290898,41.18125,30.029166666666665,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_rfid,0.0125,-0.044131444138023224,0.06913144413802322,22.1875,22.2,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_aps,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_routing,0.08541666666666667,-0.035524217782224046,0.20635755111555737,5.8875,5.972916666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_blockchain,0.08333333333333333,-0.6074451847260603,0.7741118513927271,5.095833333333333,5.179166666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,formed_dyad,-0.025,-0.15067917910864317,0.10067917910864319,0.7520833333333333,0.7270833333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,formed_triad,-0.17916666666666667,-0.25056235064079846,-0.10777098269253488,0.34375,0.16458333333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,formed_chain,-0.9875,-1.131530854136352,-0.843469145863648,3.21875,2.23125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,formed_network,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,failed_acceptance,23.089583333333334,20.5436918300854,25.635474836581267,60.72708333333333,83.81666666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,chain_accept_share,0.4,0.8,failed_budget,0.0,-0.008666499155653483,0.008666499155653483,0.00625,0.00625,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,d_network_profit,-306916.6702499231,-5768966.027186215,5155132.686686369,333181156.7716255,332874240.10137564,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,d_network_profit_with_inventory,3930820.1946261087,-294733.6594310878,8156374.048683305,291277630.5783362,295208450.77296233,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,d_satisfaction_index,1.4503309180801532e-05,-5.30236771200268e-06,3.430898607360574e-05,0.00035465622575482197,0.0003691595349356235,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,d_fill_rate,3.900377965105709e-06,-2.938469734428652e-05,3.7185453274497936e-05,0.0006572022724908264,0.0006611026504559322,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,costs_tech,524064.57506250066,19154.48152281402,1028974.6686021873,44832316.674937494,45356381.25,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adoptions,18.683333333333334,16.36245899082655,21.004207675840117,78.32916666666667,97.0125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,coalitions,-0.2708333333333333,-0.5114230089262725,-0.030243657740394198,3.8541666666666665,3.5833333333333335,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,mean_adopt_week,-3.726992175011509,-4.848643220736742,-2.605341129286276,44.93381062188504,41.20681844687353,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_ml_forecast,-0.11666666666666667,-0.28964240573683975,0.05630907240350641,18.8625,18.745833333333334,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_control_tower,17.50625,15.562350665376961,19.450149334623042,26.852083333333333,44.358333333333334,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_rfid,0.0125,-0.04141370544396179,0.06641370544396179,22.1875,22.2,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_aps,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_routing,-0.052083333333333336,-0.1720264501300554,0.06785978346338872,5.95625,5.904166666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_blockchain,1.3333333333333333,0.44480933912987697,2.2218573275367897,4.470833333333333,5.804166666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,formed_dyad,-0.6541666666666667,-0.8101315500204505,-0.4982017833128829,1.0666666666666667,0.4125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,formed_triad,-0.175,-0.2518831316954244,-0.09811686830457556,0.3416666666666667,0.16666666666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,formed_chain,0.5583333333333333,0.39254099219494276,0.7241256744717239,2.4458333333333333,3.004166666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,formed_network,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,failed_acceptance,-21.252083333333335,-23.084791613880622,-19.419375052786048,82.89791666666666,61.645833333333336,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,cost_split,equal,by_size,failed_budget,-0.0125,-0.023799732428044583,-0.0012002675719554184,0.0125,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,d_network_profit,27385991.018208455,1082834.036401309,53689148.0000156,319334702.92739636,346720693.9456047,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,d_network_profit_with_inventory,30147218.23793227,4878675.388104469,55415761.08776007,278169431.5566831,308316649.7946154,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,d_satisfaction_index,6.517739783282253e-05,6.7392853996508365e-06,0.00012361551026599421,0.0003293191814288115,0.000394496579261634,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,d_fill_rate,8.907260826964784e-05,-2.5703126649414732e-05,0.00020384834318871043,0.0006146161573385554,0.0007036887656082032,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,costs_tech,4490907.504770833,3697992.2509000613,5283822.758641605,42848895.210083336,47339802.714854166,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adoptions,4.666666666666667,1.332427042980283,8.00090629035305,85.3375,90.00416666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,coalitions,0.2,-0.06268214696824692,0.46268214696824694,3.61875,3.81875,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,mean_adopt_week,-14.196340233521575,-15.587700413678455,-12.804980053364694,50.16848465114007,35.97214441761849,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_ml_forecast,1.0375,-0.03377885758788235,2.1087788575878825,18.285416666666666,19.322916666666668,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_control_tower,2.5520833333333335,0.14140126565966238,4.962765401007005,34.329166666666666,36.88125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_rfid,-0.05416666666666667,-0.30554992442320883,0.19721659108987552,22.220833333333335,22.166666666666668,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_aps,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_routing,0.03125,-0.3210914234255577,0.3835914234255577,5.914583333333334,5.945833333333334,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_blockchain,1.1,-0.023550701057421408,2.2235507010574214,4.5875,5.6875,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,adopt_risk_intel,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,formed_dyad,0.3416666666666667,0.20209387043331897,0.4812394629000144,0.56875,0.9104166666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,formed_triad,-0.04583333333333333,-0.11266472375855627,0.0209980570918896,0.27708333333333335,0.23125,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,formed_chain,-0.09583333333333334,-0.3336283414945009,0.14196167482783417,2.7729166666666667,2.6770833333333335,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,formed_network,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,failed_acceptance,-14.797916666666667,-17.373709589561845,-12.22212374377149,79.67083333333333,64.87291666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
calm,max_new_per_quarter,1,2,failed_budget,0.004166666666666667,-0.007987049156462776,0.016320382489796108,0.004166666666666667,0.008333333333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_network_profit,-399825.76622916857,-1091321.103331344,291669.5708730069,338187482.0950414,337787656.3288123,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_network_profit_with_inventory,-404067.9239698728,-1084690.7977815687,276554.94984182314,300214277.78370476,299810209.8597349,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_satisfaction_index,-3.3431764018157045e-06,-9.933682625548553e-06,3.247329821917145e-06,0.000589380585142687,0.0005860374087408714,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",d_fill_rate,-6.5834917450634705e-06,-2.0268370242153938e-05,7.101386752026998e-06,0.0010973020673639194,0.001090718575618856,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",costs_tech,9152.708229166517,-36752.10830959273,55057.52476792576,45200268.129041664,45209420.83727084,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adoptions,-0.05625,-0.12987699834034033,0.017376998340340323,90.675,90.61875,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",coalitions,0.0020833333333333333,-0.007573755140350318,0.011740421807016984,4.052083333333333,4.054166666666666,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",mean_adopt_week,-0.011711134936455163,-0.0689823204709216,0.04556005059801126,44.03356156390711,44.02185042897066,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_ml_forecast,0.0020833333333333333,-0.007573755140350318,0.011740421807016984,19.785416666666666,19.7875,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_control_tower,0.01875,-0.0034724315741605366,0.040972431574160535,37.35,37.36875,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_rfid,0.0,0.0,0.0,22.170833333333334,22.170833333333334,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_aps,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_routing,0.004166666666666667,-0.006328985028293284,0.014662318361626618,5.820833333333334,5.825,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_wh_robotics,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_blockchain,-0.08125,-0.1738133231019423,0.011313323101942302,5.547916666666667,5.466666666666667,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",adopt_risk_intel,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_dyad,0.008333333333333333,0.0002652616967555952,0.01640140496991107,0.8416666666666667,0.85,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_triad,0.0020833333333333333,-0.00757375514035032,0.011740421807016985,0.3,0.3020833333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_chain,-0.008333333333333333,-0.018464862523955128,0.0017981958572884597,2.910416666666667,2.902083333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",formed_network,0.0,0.0,0.0,0.0,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",failed_acceptance,0.1125,-0.08045372117356799,0.305453721173568,74.67083333333333,74.78333333333333,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,budget_share,"(0.01, 0.04)","(0.05, 0.2)",failed_budget,-0.016666666666666666,-0.028820382489796112,-0.004512950843537223,0.016666666666666666,0.0,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",d_network_profit,39371396.71481207,22059593.70739036,56683199.72223378,318301870.8545208,357673267.5693329,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
cm3_12w,horizon_weeks,"(13, 52)","(52, 156)",d_network_profit_with_inventory,28431554.244922064,13854032.138243835,43009076.35160029,285796466.69925886,314228020.9441809,037dcf6dccb3932f8037378af037d22f22ba138c,False,2026-09-25
