tech,scope,firms,measure,mean,ci_low,ci_high,base_mean
ml_forecast,tier,8,costs_shipping,2442379.040000089,-1830301.9107187907,6715059.990718968,4465750363.3359995
ml_forecast,tier,8,costs_stockout,-3510420.174666666,-8437788.771287087,1416948.421953756,268897126.5156667
ml_forecast,tier,8,costs_scrap,975667.9620000203,-993703.5833283926,2945039.507328433,2473340547.9873333
ml_forecast,tier,8,costs_handling,-3719.443333333358,-4500.623848814724,-2938.2628178519926,2161723.145
ml_forecast,tier,8,bullwhip_DC,-1.8663281769209834,-1.9562223813915096,-1.7764339724504572,8.097125892948798
ml_forecast,tier,8,bullwhip_MFG,-5.907130404212082,-6.393584469051751,-5.420676339372413,23.942497547522198
ml_forecast,tier,8,bullwhip_CM,-37.12705485972965,-40.35921861248698,-33.89489110697232,106.58600832614181
rfid,all,18,network_profit,219636389.34900016,195705394.91532266,243567383.78267765,32433544113.311333
rfid,all,18,satisfaction_index,-2.0747848813673642e-06,-0.00013408910357980039,0.00012993953381706567,0.9615006629437413
rfid,all,18,fill_rate,3.555852662761779e-05,-0.00023246575512795296,0.00030358280838318856,0.9835936788846085
rfid,all,18,retail_on_time_rate,-1.6112520388903797e-05,-8.809641178839218e-05,5.587137101058458e-05,0.9134991801295925
rfid,all,18,quality_mean,-7.510146039261257e-05,-0.00010732291202102389,-4.288000876420124e-05,0.9782703473127962
rfid,all,18,co2_kg,-14590145.952241946,-17822919.171639197,-11357372.732844695,2975469535.6679535
rfid,all,18,costs_tech,13824000.0,13824000.0,13824000.0,0.0
rfid,all,18,costs_holding,-21281935.75766668,-24513902.83876369,-18049968.67656967,1071385462.8423334
rfid,all,18,costs_shipping,-29700129.884000175,-34480765.11218979,-24919494.65581056,4465750363.3359995
rfid,all,18,costs_stockout,-584136.5886666636,-4977298.793308393,3809025.615975066,268897126.5156667
rfid,all,18,costs_scrap,-266692085.67233333,-269352958.4754568,-264031212.8692099,2473340547.9873333
rfid,all,18,costs_handling,-3670.150333333341,-4281.737448302555,-3058.5632183641274,2161723.145
rfid,all,18,bullwhip_DC,-0.31678688862416315,-0.4222482549782373,-0.211325522270089,8.097125892948798
rfid,all,18,bullwhip_MFG,-0.7084462613631083,-1.3012487685968552,-0.11564375412936123,23.942497547522198
rfid,all,18,bullwhip_CM,-1.7891473468579369,-6.116545055866536,2.538250362150662,106.58600832614181
rfid,tier,8,network_profit,85888173.93933347,68590813.18278058,103185534.69588636,32433544113.311333
rfid,tier,8,satisfaction_index,-3.823412670688938e-05,-0.00013467105067764334,5.820279726386458e-05,0.9615006629437413
rfid,tier,8,fill_rate,-7.315452517143717e-05,-0.0002773997974252863,0.00013109074708241193,0.9835936788846085
rfid,tier,8,retail_on_time_rate,1.4484272714946715e-05,-4.3200223951511795e-05,7.216876938140523e-05,0.9134991801295925
